Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,80,0.006716,35,0.999999,1e-06,-0.04,-2.36,1,0.5
value,80,0.006757,38,0.999999,1e-06,-0.04,-2.37,1,0.5
value,79,0.006705,27,0.999999,1e-06,-0.04,-2.38,1,0.5
value,79,0.006655,27,0.999999,1e-06,-0.04,-2.39,1,0.5
value,79,0.00664,27,0.999999,1e-06,-0.04,-2.4,1,0.5
value,79,0.006681,27,0.999999,1e-06,-0.04,-2.41,1,0.5
value,79,0.006662,28,0.999999,1e-06,-0.04,-2.42,1,0.5
value,79,0.006683,28,0.999999,1e-06,-0.04,-2.43,1,0.5
value,79,0.006636,28,0.999999,1e-06,-0.04,-2.44,1,0.5
value,79,0.006635,28,0.999999,1e-06,-0.04,-2.45,1,0.5
value,79,0.007537,28,0.999999,1e-06,-0.04,-2.46,1,0.5
value,79,0.007064,28,0.999999,1e-06,-0.04,-2.47,1,0.5
value,79,0.006967,28,0.999999,1e-06,-0.04,-2.48,1,0.5
value,79,0.006733,28,0.999999,1e-06,-0.04,-2.49,1,0.5
value,79,0.006675,28,0.999999,1e-06,-0.04,-2.5,1,0.5
value,94,0.007974,32,0.999999,1e-06,-0.04,-2.51,1,0.5
value,95,0.008147,30,0.999999,1e-06,-0.04,-2.52,1,0.5
value,95,0.008276,29,0.999999,1e-06,-0.04,-2.53,1,0.5
value,96,0.008228,29,0.999999,1e-06,-0.04,-2.54,1,0.5
value,96,0.0081,29,0.999999,1e-06,-0.04,-2.55,1,0.5
value,96,0.008141,29,0.999999,1e-06,-0.04,-2.56,1,0.5
value,96,0.008117,29,0.999999,1e-06,-0.04,-2.57,1,0.5
value,96,0.008083,29,0.999999,1e-06,-0.04,-2.58,1,0.5
value,96,0.008423,29,0.999999,1e-06,-0.04,-2.59,1,0.5
value,96,0.008119,29,0.999999,1e-06,-0.04,-2.6,1,0.5
value,96,0.008063,29,0.999999,1e-06,-0.04,-2.61,1,0.5
value,96,0.008123,29,0.999999,1e-06,-0.04,-2.62,1,0.5
value,97,0.008157,29,0.999999,1e-06,-0.04,-2.63,1,0.5
value,97,0.008842,29,0.999999,1e-06,-0.04,-2.64,1,0.5
value,97,0.008401,30,0.999999,1e-06,-0.04,-2.65,1,0.5
value,97,0.008223,30,0.999999,1e-06,-0.04,-2.66,1,0.5
value,97,0.008203,30,0.999999,1e-06,-0.04,-2.67,1,0.5
value,97,0.008219,30,0.999999,1e-06,-0.04,-2.68,1,0.5
value,97,0.008182,30,0.999999,1e-06,-0.04,-2.69,1,0.5
value,97,0.008275,30,0.999999,1e-06,-0.04,-2.7,1,0.5
value,97,0.00842,30,0.999999,1e-06,-0.04,-2.71,1,0.5
value,97,0.008279,31,0.999999,1e-06,-0.04,-2.72,1,0.5
value,97,0.008222,31,0.999999,1e-06,-0.04,-2.73,1,0.5
value,97,0.008292,31,0.999999,1e-06,-0.04,-2.74,1,0.5
value,97,0.008292,31,0.999999,1e-06,-0.04,-2.75,1,0.5
value,97,0.008257,31,0.999999,1e-06,-0.04,-2.76,1,0.5
value,97,0.009358,32,0.999999,1e-06,-0.04,-2.77,1,0.5
value,97,0.008325,32,0.999999,1e-06,-0.04,-2.78,1,0.5
value,97,0.008258,32,0.999999,1e-06,-0.04,-2.79,1,0.5
value,97,0.008212,32,0.999999,1e-06,-0.04,-2.8,1,0.5
value,97,0.008205,32,0.999999,1e-06,-0.04,-2.81,1,0.5
value,97,0.008408,33,0.999999,1e-06,-0.04,-2.82,1,0.5
value,97,0.008394,33,0.999999,1e-06,-0.04,-2.83,1,0.5
value,97,0.008248,33,0.999999,1e-06,-0.04,-2.84,1,0.5
value,97,0.008179,33,0.999999,1e-06,-0.04,-2.85,1,0.5
value,97,0.008227,33,0.999999,1e-06,-0.04,-2.86,1,0.5
value,97,0.008152,33,0.999999,1e-06,-0.04,-2.87,1,0.5
value,97,0.008178,34,0.999999,1e-06,-0.04,-2.88,1,0.5
value,97,0.008193,34,0.999999,1e-06,-0.04,-2.89,1,0.5
value,97,0.008205,34,0.999999,1e-06,-0.04,-2.9,1,0.5
value,97,0.008141,34,0.999999,1e-06,-0.04,-2.91,1,0.5
value,97,0.008189,34,0.999999,1e-06,-0.04,-2.92,1,0.5
value,97,0.008165,35,0.999999,1e-06,-0.04,-2.93,1,0.5
value,97,0.008202,35,0.999999,1e-06,-0.04,-2.94,1,0.5
value,97,0.00823,35,0.999999,1e-06,-0.04,-2.95,1,0.5
